AUROC,AUPRC,MCC,Accuracy,F1,threshold,MCC_tuned,Accuracy_tuned,F1_tuned,threshold_tuned,fold,model,featurization,target,split,fp_size
0.8910803324099723,0.8962644944294927,0.601200267925542,0.8,0.8061224489795918,0.5,0.5722702695890515,0.7842105263157895,0.7960199004975125,0.4935200513342519,3,RF,morgan_count_chiral,R/S_class,test,2048
0.9850809541020348,0.985686671545643,0.8528030593039999,0.926394479585969,0.9261822376009228,0.5,0.848433440433708,0.922656699252444,0.9258340226082161,0.48939177471249995,4,RF,morgan_count_chiral,R/S_class,train,2048
0.9130747922437672,0.914670837490082,0.6526677388265522,0.8263157894736842,0.8253968253968254,0.5,0.6822422923379533,0.8368421052631579,0.848780487804878,0.48939177471249995,4,RF,morgan_count_chiral,R/S_class,val,2048
0.9149030470914128,0.9166581060831349,0.6421052631578947,0.8210526315789474,0.8210526315789474,0.5,0.6344324016567204,0.8157894736842105,0.8241206030150754,0.48939177471249995,4,RF,morgan_count_chiral,R/S_class,test,2048
0.9772092452649878,0.9784737051732412,0.8246119822275714,0.9123059229442209,0.9123311296349526,0.5,0.6229017129269112,0.7800460034502588,0.7184394552815605,0.5465815569019872,0,RF,morgan_count_chiral,@/@@_class,train,2048
0.76398891966759,0.7750084748707466,0.3791364586840212,0.6894736842105263,0.6844919786096256,0.5,0.4085297439895141,0.6736842105263158,0.5571428571428572,0.5465815569019872,0,RF,morgan_count_chiral,@/@@_class,val,2048
0.8000554016620498,0.8018835240395727,0.43399002170046974,0.7157894736842105,0.7,0.5,0.3781331444075863,0.6631578947368421,0.5492957746478874,0.5465815569019872,0,RF,morgan_count_chiral,@/@@_class,test,2048
0.9775533121855906,0.9783353224741302,0.8251884828535978,0.9123059229442209,0.9139147615015524,0.5,0.8007798660359418,0.8967797584818862,0.8893682588597843,0.5150439282850677,1,RF,morgan_count_chiral,@/@@_class,train,2048
0.7481440443213296,0.7630755188513976,0.3579145664532705,0.6789473684210526,0.6772486772486772,0.5,0.3979419194568437,0.6894736842105263,0.6335403726708074,0.5150439282850677,1,RF,morgan_count_chiral,@/@@_class,val,2048
0.8036565096952909,0.8198295791687451,0.41134755173852877,0.7052631578947368,0.6956521739130435,0.5,0.42682257003136354,0.7052631578947368,0.6585365853658537,0.5150439282850677,1,RF,morgan_count_chiral,@/@@_class,test,2048
0.9753042288982485,0.9762870586193345,0.8159910558746551,0.9079930994824612,0.9081515499425947,0.5,0.735040879297141,0.8533640023001725,0.83,0.526743941608613,2,RF,morgan_count_chiral,@/@@_class,train,2048
0.7703047091412742,0.7918997110019002,0.38981938376529196,0.6947368421052632,0.6881720430107527,0.5,0.4302822993603817,0.6894736842105263,0.593103448275862,0.526743941608613,2,RF,morgan_count_chiral,@/@@_class,val,2048
0.7598337950138504,0.7822362422814226,0.34744542580220367,0.6736842105263158,0.6770833333333334,0.5,0.39455565443008167,0.6842105263157895,0.6153846153846154,0.526743941608613,2,RF,morgan_count_chiral,@/@@_class,test,2048
0.9755904277639683,0.9766310788499999,0.8194413351806791,0.909718228867165,0.9098737083811711,0.5,0.8087088571891867,0.9025301897642323,0.9069448256931101,0.49245402931031557,3,RF,morgan_count_chiral,@/@@_class,train,2048
0.6922991689750694,0.7018006450881914,0.27932777768580097,0.6368421052631579,0.6698564593301436,0.5,0.2974224913027369,0.6421052631578947,0.6880733944954128,0.49245402931031557,3,RF,morgan_count_chiral,@/@@_class,val,2048
